English_Name;Native_Name;Glottocode;near_ISO6393;639-3;639-2_B;639-2_T;639-1;Scope;Language_Type;#L1_Speakers
Misles;0;misl1238;tkr;0;0;0;0;0;0;Unknow
Chechen-Ingush;0;chec1244;0;0;0;0;0;0;0;Unknow
Itumkala;0;itum1244;che;0;0;0;0;0;0;Unknow
Melkhin;0;melk1240;che;0;0;0;0;0;0;Unknow
Ploskost;0;plos1238;che;0;0;0;0;0;0;Unknow
Nambikwara Complex;0;namb1300;0;0;0;0;0;0;0;Unknow
Sabanê;0;saba1268;0;sae;0;0;0;I;L;Unknow
Northern Nambiquaran;0;nort3153;0;0;0;0;0;0;0;Unknow
Southern Nambikuára;0;sout2994;0;nab;0;0;0;I;L;<10K
Mamaindé;0;mama1278;0;wmd;0;0;0;I;L;Unknow
Roosevelt;0;roos1235;0;0;0;0;0;0;0;Unknow
Lakondê;0;lako1248;0;lkd;0;0;0;I;L;Unknow
Latundê;0;latu1238;0;ltn;0;0;0;I;L;Unknow
Tawandê;0;tawa1278;0;xtw;0;0;0;I;L;Unknow
Alatesu;0;alat1246;nab;0;0;0;0;0;0;Unknow
Galera;0;gale1260;nab;0;0;0;0;0;0;Unknow
Hahaintesu;0;haha1244;nab;0;0;0;0;0;0;Unknow
Halotesu;0;halo1239;nab;0;0;0;0;0;0;Unknow
Khithaulhu;0;khit1238;nab;0;0;0;0;0;0;Unknow
Manduka;0;mand1447;nab;0;0;0;0;0;0;Unknow
Sarare;0;sara1330;nab;0;0;0;0;0;0;Unknow
Saxwentesu;0;saxw1243;nab;0;0;0;0;0;0;Unknow
Serra Azul;0;serr1256;nab;0;0;0;0;0;0;Unknow
Waikisu;0;waik1245;nab;0;0;0;0;0;0;Unknow
Wakalitesu;0;waka1281;nab;0;0;0;0;0;0;Unknow
Wasusu;0;wasu1258;nab;0;0;0;0;0;0;Unknow
Namla;0;naml1240;0;naa;0;0;0;I;L;Unknow
Tofanma;0;tofa1246;0;tlg;0;0;0;I;L;Unknow
Eastern Nara;0;east2795;nrb;0;0;0;0;0;0;Unknow
Western Nara;0;west2879;nrb;0;0;0;0;0;0;Unknow
Higir;0;higi1240;nrb;0;0;0;0;0;0;Unknow
Mogareb;0;moga1248;nrb;0;0;0;0;0;0;Unknow
Koyta;0;koyt1238;nrb;0;0;0;0;0;0;Unknow
Santora;0;sant1412;nrb;0;0;0;0;0;0;Unknow
Buram-Saraf;0;bura1298;0;0;0;0;0;0;0;Unknow
Lumun-Torona;0;lumu1240;0;0;0;0;0;0;0;Unknow
Acheron-Tocho;0;ache1247;0;0;0;0;0;0;0;Unknow
Nding-Tasomi;0;ndin1246;0;0;0;0;0;0;0;Unknow
Buram Hill Chain;0;ngil1241;0;0;0;0;0;0;0;Unknow
Acheron;0;ache1245;0;acz;0;0;0;I;L;Unknow
Eastern Acheron;0;east2430;acz;0;0;0;0;0;0;Unknow
Western Acheron;0;west2504;acz;0;0;0;0;0;0;Unknow
Tasomi-Tata;0;talo1250;0;0;0;0;0;0;0;Unknow
Aheima;0;ahei1238;jle;0;0;0;0;0;0;Unknow
Daloka;0;dalo1239;jle;0;0;0;0;0;0;Unknow
Masakin Gusar;0;masa1302;jle;0;0;0;0;0;0;Unknow
Masakin Tuwal;0;masa1303;jle;0;0;0;0;0;0;Unknow
Torona;0;toro1251;0;tqr;0;0;0;I;E;Unknow
Boikin;0;boik1241;0;bzf;0;0;0;I;L;10K-100K
Ngala;0;ngal1300;0;nud;0;0;0;I;L;Unknow
Nuclear Ndu;0;nucl1642;0;0;0;0;0;0;0;Unknow
Central Boikin;0;cent2125;bzf;0;0;0;0;0;0;Unknow
East Boikin;0;east2525;bzf;0;0;0;0;0;0;Unknow
Haripmor;0;hari1250;bzf;0;0;0;0;0;0;Unknow
Island Boikin;0;isla1275;bzf;0;0;0;0;0;0;Unknow
Kunai;0;kuna1263;bzf;0;0;0;0;0;0;Unknow
Kwusaun;0;kwus1239;bzf;0;0;0;0;0;0;Unknow
Munji (Papua New Guinea);0;munj1245;bzf;0;0;0;0;0;0;Unknow
West Boikin;0;west2606;bzf;0;0;0;0;0;0;Unknow
Ambulas-Hanga-Hundi;0;ambu1246;0;0;0;0;0;0;0;Unknow
Manambu-Yalaku;0;mana1303;0;0;0;0;0;0;0;Unknow
Sawosic;0;sawo1235;0;0;0;0;0;0;0;Unknow
Ambulas;0;ambu1247;0;abt;0;0;0;I;L;10K-100K
Hanga Hundi;0;hang1263;0;wos;0;0;0;I;L;<10K
Maprik;0;mapr1240;abt;0;0;0;0;0;0;Unknow
Wingei;0;wing1239;abt;0;0;0;0;0;0;Unknow
Wosera-Mamu;0;wose1243;abt;0;0;0;0;0;0;Unknow
Wosera-Kamu;0;wose1244;abt;0;0;0;0;0;0;Unknow
Manambu;0;mana1298;0;mle;0;0;0;I;L;<10K
Yalaku;0;yelo1243;0;0;0;0;0;0;0;Unknow
Burui-Gaikundi;0;bund1258;0;0;0;0;0;0;0;Unknow
Koiwat;0;koiw1243;0;kxt;0;0;0;I;L;Unknow
Iatmulic;0;sawo1234;0;0;0;0;0;0;0;Unknow
Sengo;0;seng1284;0;spk;0;0;0;I;L;Unknow
Burui;0;buru1309;0;bry;0;0;0;I;L;Unknow
Gaikundi;0;gaik1242;0;gbf;0;0;0;I;L;<10K
Sos Kundi;0;sosk1235;0;sdk;0;0;0;I;L;Unknow
Nyaura;0;nyau1244;ian;0;0;0;0;0;0;Unknow
Palimbei;0;pali1278;ian;0;0;0;0;0;0;Unknow
Eastern Nilotic;0;east2418;0;0;0;0;0;0;0;Unknow
Southern Nilotic;0;sout2830;0;0;0;0;0;0;0;Unknow
Western Nilotic;0;west2493;0;0;0;0;0;0;0;Unknow
Barian;0;bari1283;0;0;0;0;0;0;0;Unknow
Teso-Lotuxo-Maa;0;teso1247;0;0;0;0;0;0;0;Unknow
Kakwa;0;kakw1240;0;keo;0;0;0;I;L;100000
Mandari;0;mand1425;0;mqu;0;0;0;I;L;Unknow
Nuclear Barian;0;nucl1796;0;0;0;0;0;0;0;Unknow
Kuku;0;kuku1285;0;ukv;0;0;0;I;L;Unknow
Ligo;0;ligo1238;bfa;0;0;0;0;0;0;Unknow
Nile Bari;0;nile1238;bfa;0;0;0;0;0;0;Unknow
Nyangbara;0;nyan1314;bfa;0;0;0;0;0;0;Unknow
Nyepu;0;nyep1239;bfa;0;0;0;0;0;0;Unknow
Pöjulu;0;poju1239;bfa;0;0;0;0;0;0;Unknow
Lotuxo-Maa;0;lotu1248;0;0;0;0;0;0;0;Unknow
Teso-Turkana;0;teso1248;0;0;0;0;0;0;0;Unknow
Lotuxo;0;lotu1249;0;0;0;0;0;0;0;Unknow
Ongamo-Maa;0;onga1238;0;0;0;0;0;0;0;Unknow
Lango-Logire-Logir;0;lang1322;0;0;0;0;0;0;0;Unknow
Lopit-Dongotono;0;lopi1244;0;0;0;0;0;0;0;Unknow
Lotuko-Lokoya;0;lotu1251;0;0;0;0;0;0;0;Unknow
Imotong;0;imot1234;0;imt;0;0;0;I;L;Unknow
Lango (South Sudan);0;lang1343;0;lgo;0;0;0;I;L;Unknow
Logir;0;logi1239;0;lqr;0;0;0;I;L;Unknow
Dongotonic;0;dong1301;0;0;0;0;0;0;0;Unknow
Okolie;0;okol1243;0;oie;0;0;0;I;L;Unknow
Northern Lopit;0;nort3400;lpx;0;0;0;0;0;0;Unknow
Southern Lopit;0;sout3377;lpx;0;0;0;0;0;0;Unknow
Dorik;0;dori1249;lpx;0;0;0;0;0;0;Unknow
Ngabori;0;ngab1240;lpx;0;0;0;0;0;0;Unknow
Lohutok;0;lohu1234;lpx;0;0;0;0;0;0;Unknow
Lolongo;0;lolo1268;lpx;0;0;0;0;0;0;Unknow
Lomiaha;0;lomi1238;lpx;0;0;0;0;0;0;Unknow
Ngutira;0;ngut1234;lpx;0;0;0;0;0;0;Unknow
Koriok;0;kori1260;lot;0;0;0;0;0;0;Unknow
Logiri;0;logi1238;lot;0;0;0;0;0;0;Unknow
Logotok;0;logo1260;lot;0;0;0;0;0;0;Unknow
Lomya;0;lomy1239;lot;0;0;0;0;0;0;Unknow
Lorwama;0;lorw1238;lot;0;0;0;0;0;0;Unknow
Lowudo;0;lowu1240;lot;0;0;0;0;0;0;Unknow
Ngasa;0;ngas1238;0;nsg;0;0;0;I;L;Unknow
Nuclear Maa;0;nucl1431;0;0;0;0;0;0;0;Unknow
Masai;0;masa1300;0;mas;mas;mas;0;I;L;1000000
Arusa;0;arus1243;mas;0;0;0;0;0;0;Unknow
Damat;0;dama1269;mas;0;0;0;0;0;0;Unknow
Iloodokilani;0;iloo1238;mas;0;0;0;0;0;0;Unknow
Kaputiei;0;kapu1243;mas;0;0;0;0;0;0;Unknow
Keekonyokie;0;keek1238;mas;0;0;0;0;0;0;Unknow
Kisonko;0;kiso1238;mas;0;0;0;0;0;0;Unknow
Kore;0;kore1282;mas;0;0;0;0;0;0;Unknow
Laitokitok;0;lait1238;mas;0;0;0;0;0;0;Unknow
Loitai;0;loit1238;mas;0;0;0;0;0;0;Unknow
Matapo;0;mata1283;mas;0;0;0;0;0;0;Unknow
Moitanik;0;moit1238;mas;0;0;0;0;0;0;Unknow
Parakuyo;0;para1304;mas;0;0;0;0;0;0;Unknow
Purko;0;purk1239;mas;0;0;0;0;0;0;Unknow
Siria;0;siri1270;mas;0;0;0;0;0;0;Unknow
Chamus;0;cham1311;saq;0;0;0;0;0;0;Unknow
Turkanic;0;turk1307;0;0;0;0;0;0;0;Unknow
Lokathan;0;loka1256;teo;0;0;0;0;0;0;Unknow
Orom;0;orom1239;teo;0;0;0;0;0;0;Unknow
Karamojong;0;kara1483;0;kdj;0;0;0;I;L;700000
Nyangatom;0;nyan1315;0;nnj;0;0;0;I;L;Unknow
Dodos;0;dodo1240;kdj;0;0;0;0;0;0;Unknow
Jie;0;jiee1239;kdj;0;0;0;0;0;0;Unknow
Nuclear Karamojong;0;nucl1430;kdj;0;0;0;0;0;0;Unknow
Eastern Toposa;0;east2419;toq;0;0;0;0;0;0;Unknow
Jiye;0;jiye1239;toq;0;0;0;0;0;0;Unknow
Western Toposa;0;west2491;toq;0;0;0;0;0;0;Unknow
Northern Turkana;0;nort2813;tuv;0;0;0;0;0;0;Unknow
Southern Turkana;0;sout2829;tuv;0;0;0;0;0;0;Unknow
Kalenjin;0;kale1246;0;kln;0;0;0;M;L;9000000
Tatoga-Omotik;0;tato1241;0;0;0;0;0;0;0;Unknow
Central Kalenjin;0;cent2293;0;0;0;0;0;0;0;Unknow
Elgon-Mau Kalenjin;0;elgo1240;0;0;0;0;0;0;0;Unknow
Northern Kalenjin;0;nort3239;0;0;0;0;0;0;0;Unknow
Okiek-Akie;0;okie1247;0;0;0;0;0;0;0;Unknow
Kipsigis;0;kips1239;0;sgc;0;0;0;I;L;2000000
Plateau Central Kalenjin;0;plat1260;0;0;0;0;0;0;0;Unknow
Nandi;0;nand1266;0;niq;0;0;0;I;L;1000000
Mbai;0;mbai1249;kpz;0;0;0;0;0;0;Unknow
Sabiny;0;sabi1247;kpz;0;0;0;0;0;0;Unknow
Sor;0;sorr1240;kpz;0;0;0;0;0;0;Unknow
Bong'omeek;0;bong1286;spy;0;0;0;0;0;0;Unknow
Book;0;book1240;spy;0;0;0;0;0;0;Unknow
Koony;0;koon1246;spy;0;0;0;0;0;0;Unknow
Markweeta;0;mark1255;0;enb;0;0;0;I;L;200000
Pökoot;0;poko1263;0;pko;0;0;0;I;L;700000
Endo;0;endo1242;enb;0;0;0;0;0;0;Unknow
Sambirir;0;samb1316;enb;0;0;0;0;0;0;Unknow
East Pokot;0;east2420;pko;0;0;0;0;0;0;Unknow
West Pokot;0;west2492;pko;0;0;0;0;0;0;Unknow
Akie;0;mosi1247;0;0;0;0;0;0;0;Unknow
Okiek;0;okie1245;0;oki;0;0;0;I;L;10K-100K
Nuclear Okiek;0;nucl1432;oki;0;0;0;0;0;0;Unknow
Sogoo;0;sogo1244;oki;0;0;0;0;0;0;Unknow
Suiei (Okiek);0;suie1241;oki;0;0;0;0;0;0;Unknow
Gemein Datooga;0;geme1247;0;0;0;0;0;0;0;Unknow
Biyanjiida;0;bian1249;0;0;0;0;0;0;0;Unknow
North-Central Datooga;0;nort3277;0;0;0;0;0;0;0;Unknow
Buraadiga;0;bura1273;0;0;0;0;0;0;0;Unknow
Barabayiiga-Gisamjanga;0;dato1239;0;0;0;0;0;0;0;Unknow
Isimjeega-Rootigaanga;0;isim1234;0;0;0;0;0;0;0;Unknow
Bajuta of the Eyassi;0;baju1246;tcc;0;0;0;0;0;0;Unknow
Barabayiiga;0;bara1363;tcc;0;0;0;0;0;0;Unknow
Gidang'oodiga of Simhha;0;gida1248;tcc;0;0;0;0;0;0;Unknow
Gisamjanga;0;gisa1238;tcc;0;0;0;0;0;0;Unknow
Rootigaanga;0;root1238;0;0;0;0;0;0;0;Unknow
Isimjeega;0;tsim1256;0;0;0;0;0;0;0;Unknow
Suiei;0;suie1242;omt;0;0;0;0;0;0;Unknow
Burun;0;buru1328;0;bdi;0;0;0;I;L;Unknow
Dinka-Nuer;0;dink1261;0;0;0;0;0;0;0;Unknow
Lwoo;0;lwoo1234;0;0;0;0;0;0;0;Unknow
Northern Burun;0;buru1301;0;0;0;0;0;0;0;Unknow
Southern Burun;0;maba1272;0;0;0;0;0;0;0;Unknow
Abuldugu;0;abul1238;bdi;0;0;0;0;0;0;Unknow
Mayak;0;maia1240;bdi;0;0;0;0;0;0;Unknow
Mufwa;0;mufw1238;bdi;0;0;0;0;0;0;Unknow
Mughaja;0;mugh1243;bdi;0;0;0;0;0;0;Unknow
Ragreig;0;ragr1238;bdi;0;0;0;0;0;0;Unknow
Jumjum;0;jumj1238;0;jum;0;0;0;I;L;Unknow
Mabaan;0;maba1273;0;mfz;0;0;0;I;L;10K-100K
Bwonyin;0;bwon1234;mfz;0;0;0;0;0;0;Unknow
Twok;0;twok1234;mfz;0;0;0;0;0;0;Unknow
Ulu (Dar Funj);0;ulud1239;mfz;0;0;0;0;0;0;Unknow
Nuer-Reel;0;nuer1245;0;0;0;0;0;0;0;Unknow
Northeastern Dinka;0;nort2815;0;dip;0;0;0;I;L;Unknow
Northwestern Dinka;0;nort2816;0;diw;0;0;0;I;L;Unknow
Southwestern Dinka;0;sout2832;0;dik;0;0;0;I;L;Unknow
South Central Dinka;0;sout2833;0;dib;0;0;0;I;L;Unknow
Southeastern Dinka;0;sout2834;0;dks;0;0;0;I;L;Unknow
Abiliang;0;abil1238;dip;0;0;0;0;0;0;Unknow
Ageer;0;agee1238;dip;0;0;0;0;0;0;Unknow
Dongjol;0;dong1295;dip;0;0;0;0;0;0;Unknow
Luac;0;luac1241;dip;0;0;0;0;0;0;Unknow
Ngok-Sobat;0;ngok1245;dip;0;0;0;0;0;0;Unknow
Rut;0;rutt1238;dip;0;0;0;0;0;0;Unknow
Thoi;0;thoi1238;dip;0;0;0;0;0;0;Unknow
Alor (Nilotic);0;alor1246;diw;0;0;0;0;0;0;Unknow
Ngok-Kordofan;0;ngok1246;diw;0;0;0;0;0;0;Unknow
Pan Aru;0;pana1299;diw;0;0;0;0;0;0;Unknow
Pawany;0;pawa1254;diw;0;0;0;0;0;0;Unknow
Abiem;0;abie1238;dik;0;0;0;0;0;0;Unknow
Aguok;0;aguo1238;dik;0;0;0;0;0;0;Unknow
Apuk;0;apuk1238;dik;0;0;0;0;0;0;Unknow
Awan;0;awan1239;dik;0;0;0;0;0;0;Unknow
Lau (Nilotic);0;lauu1246;dik;0;0;0;0;0;0;Unknow
Luac (Southwestern Dinka);0;luac1242;dik;0;0;0;0;0;0;Unknow
Malual;0;malu1244;dik;0;0;0;0;0;0;Unknow
Palioupiny;0;pali1276;dik;0;0;0;0;0;0;Unknow
Paliet;0;pali1277;dik;0;0;0;0;0;0;Unknow
Rek;0;rekk1238;dik;0;0;0;0;0;0;Unknow
Tuic (Southwestern Dinka);0;tuic1246;dik;0;0;0;0;0;0;Unknow
Agar;0;agar1249;dib;0;0;0;0;0;0;Unknow
Aliap;0;alia1238;dib;0;0;0;0;0;0;Unknow
Ciec;0;ciec1238;dib;0;0;0;0;0;0;Unknow
Gok;0;gokk1238;dib;0;0;0;0;0;0;Unknow
Athoc;0;atho1238;dks;0;0;0;0;0;0;Unknow
Bor;0;borr1242;dks;0;0;0;0;0;0;Unknow
Ghol;0;ghol1238;dks;0;0;0;0;0;0;Unknow
Nyarweng;0;nyar1247;dks;0;0;0;0;0;0;Unknow
Tuic;0;tuic1247;dks;0;0;0;0;0;0;Unknow
Abigar;0;abig1238;nus;0;0;0;0;0;0;Unknow
Cien;0;cien1238;nus;0;0;0;0;0;0;Unknow
Dor;0;dorr1240;nus;0;0;0;0;0;0;Unknow
Eastern Jikany;0;east2421;nus;0;0;0;0;0;0;Unknow
Eastern Nuer;0;east2422;nus;0;0;0;0;0;0;Unknow
Lou (Nilotic);0;louu1244;nus;0;0;0;0;0;0;Unknow
Nyuong;0;nyuo1238;nus;0;0;0;0;0;0;Unknow
Thiang;0;thia1238;nus;0;0;0;0;0;0;Unknow
Thognaath;0;thog1238;nus;0;0;0;0;0;0;Unknow
Western Jikany;0;west2494;nus;0;0;0;0;0;0;Unknow
Northern Lwoo;0;nort2814;0;0;0;0;0;0;0;Unknow
Southern Lwoo;0;sout2831;0;0;0;0;0;0;0;Unknow
Anuak;0;anua1242;0;anu;0;0;0;I;L;100000
Belanda Bor;0;bela1256;0;bxb;0;0;0;I;L;Unknow
Luwo-Thuri;0;luwo1240;0;0;0;0;0;0;0;Unknow
Adoyo;0;adoy1238;anu;0;0;0;0;0;0;Unknow
Coro;0;coro1246;anu;0;0;0;0;0;0;Unknow
Lul;0;lull1238;anu;0;0;0;0;0;0;Unknow
Opëno;0;open1238;anu;0;0;0;0;0;0;Unknow
Luwo;0;luwo1239;0;lwo;0;0;0;I;L;10K-100K
Thuri;0;thur1255;0;thu;0;0;0;I;L;Unknow
Bodho;0;bodh1239;thu;0;0;0;0;0;0;Unknow
Colo;0;colo1255;thu;0;0;0;0;0;0;Unknow
Manangeer;0;mana1292;thu;0;0;0;0;0;0;Unknow
Acoli;0;acol1236;0;ach;ach;ach;0;I;L;1000000
Adhola-Alur-Luo;0;adho1241;0;0;0;0;0;0;0;Unknow
Lango-Kumam;0;lang1323;0;0;0;0;0;0;0;Unknow
Dhopaluo;0;dhop1238;ach;0;0;0;0;0;0;Unknow
Labwor;0;labw1238;0;0;0;0;0;0;0;Unknow
Nyakwai;0;nyak1263;ach;0;0;0;0;0;0;Unknow
Adhola-Luo;0;adho1242;0;0;0;0;0;0;0;Unknow
Adhola;0;adho1243;0;adh;0;0;0;I;L;400000
Luo (Kenya and Tanzania);0;luok1236;0;luo;luo;luo;0;I;L;4000000
Jokot;0;joko1238;alz;0;0;0;0;0;0;Unknow
Jonam;0;jona1239;alz;0;0;0;0;0;0;Unknow
Mambisa;0;mamb1303;alz;0;0;0;0;0;0;Unknow
Wanyoro;0;wany1245;alz;0;0;0;0;0;0;Unknow
Kumam;0;kuma1275;0;kdi;0;0;0;I;L;200000
Lango (Uganda);0;lang1324;0;laj;0;0;0;I;L;2000000
Outer Nimboranic;0;oute1261;0;0;0;0;0;0;0;Unknow
Mlap-Gresi-Kemtuik;0;mlap1239;0;0;0;0;0;0;0;Unknow
Gresi-Kemtuik;0;gres1241;0;0;0;0;0;0;0;Unknow
Mlap;0;mlap1238;0;kja;0;0;0;I;L;Unknow
Gresi;0;gres1240;0;grs;0;0;0;I;L;Unknow
Kemtuik;0;kemt1242;0;kmt;0;0;0;I;L;Unknow
Amur Nivkh;0;gily1242;0;0;0;0;0;0;0;Unknow
Nighvng;0;sakh1247;0;0;0;0;0;0;0;Unknow
Amur-West Sakhalin Nivkh;0;amur1242;niv;0;0;0;0;0;0;Unknow
North Sakhalin Nivkh;0;nort2750;niv;0;0;0;0;0;0;Unknow
Central Sakhalin Nivkh;0;cent2402;0;0;0;0;0;0;0;Unknow
East Sakhalin Nivkh;0;east2373;0;0;0;0;0;0;0;Unknow
South Sakhalin Nivkh;0;sout3327;0;0;0;0;0;0;0;Unknow
Ben-Lomond-Cape-Portland;0;benl1235;0;0;0;0;0;0;0;Unknow
NE Tasmanian Dialect Chain;0;neta1235;0;0;0;0;0;0;0;Unknow
Mullukmulluk;0;mull1237;0;0;0;0;0;0;0;Unknow
Tyaraity;0;tyar1236;0;0;0;0;0;0;0;Unknow
Northern North Halmahera;0;nort2924;0;0;0;0;0;0;0;Unknow
Mainland North Halmaheran;0;main1282;0;0;0;0;0;0;0;Unknow
Sahuan;0;sahu1244;0;0;0;0;0;0;0;Unknow
Ternatean;0;tern1246;0;0;0;0;0;0;0;Unknow
Galela-Loloda;0;gale1261;0;0;0;0;0;0;0;Unknow
Kao River;0;kaor1242;0;0;0;0;0;0;0;Unknow
Tabaru;0;taba1263;0;tby;0;0;0;I;L;10K-100K
Tobelo-Tugutil;0;tobe1251;0;0;0;0;0;0;0;Unknow
Galela;0;gale1259;0;gbi;0;0;0;I;L;10K-100K
Loloda-Laba;0;lolo1264;0;0;0;0;0;0;0;Unknow
Kadai (Galela);0;kada1290;gbi;0;0;0;0;0;0;Unknow
Kadina;0;kadi1247;gbi;0;0;0;0;0;0;Unknow
Morotai;0;moro1290;gbi;0;0;0;0;0;0;Unknow
Sopi;0;sopi1242;gbi;0;0;0;0;0;0;Unknow
Bakun;0;baku1264;loa;0;0;0;0;0;0;Unknow
Modole;0;modo1249;0;mqo;0;0;0;I;L;Unknow
Paguic;0;pagu1251;0;0;0;0;0;0;0;Unknow
North Modole;0;nort2925;mqo;0;0;0;0;0;0;Unknow
South Modole;0;sout2945;mqo;0;0;0;0;0;0;Unknow
Kao;0;kaoo1238;0;kax;0;0;0;I;L;Unknow
Pagu;0;pagu1249;0;pgu;0;0;0;I;L;Unknow
Isam;0;isam1243;pgu;0;0;0;0;0;0;Unknow
Nuclear Pagu;0;nucl1627;pgu;0;0;0;0;0;0;Unknow
Toliwiku;0;toli1245;pgu;0;0;0;0;0;0;Unknow
Adu;0;aduu1238;tby;0;0;0;0;0;0;Unknow
Nyeku;0;nyek1238;tby;0;0;0;0;0;0;Unknow
Tobelo;0;tobe1252;0;tlb;0;0;0;I;L;10K-100K
Tugutil;0;tugu1246;0;tuj;0;0;0;I;L;Unknow
Boëng;0;boan1244;tlb;0;0;0;0;0;0;Unknow
Dodinga;0;dodi1239;tlb;0;0;0;0;0;0;Unknow
Nuclear Tobelo;0;nucl1628;tlb;0;0;0;0;0;0;Unknow
Kusuri;0;kusu1253;tuj;0;0;0;0;0;0;Unknow
Teluk Lili;0;telu1264;tuj;0;0;0;0;0;0;Unknow
Ibu;0;ibuu1240;0;ibu;0;0;0;I;L;Unknow
Nuclear Sahuan;0;nucl1759;0;0;0;0;0;0;0;Unknow
Sahu-Waioli;0;sahu1246;0;0;0;0;0;0;0;Unknow
Sahu;0;sahu1245;0;saj;0;0;0;I;L;Unknow
Waioli;0;waio1238;0;wli;0;0;0;I;L;Unknow
Pa'disua;0;padi1242;saj;0;0;0;0;0;0;Unknow
Tala'i;0;tala1288;saj;0;0;0;0;0;0;Unknow
Tidore;0;tido1248;0;tvo;0;0;0;I;L;Unknow
Rotokas-Askopan;0;roto1248;0;0;0;0;0;0;0;Unknow
Rotokas;0;roto1249;0;roo;0;0;0;I;L;<10K
Aita;0;aita1238;roo;0;0;0;0;0;0;Unknow
Atsilima;0;atsi1239;roo;0;0;0;0;0;0;Unknow
Pipipaia;0;pipi1249;roo;0;0;0;0;0;0;Unknow
Nobiin Nubian;0;nobi1239;0;0;0;0;0;0;0;Unknow
West-Central Nubian;0;west2781;0;0;0;0;0;0;0;Unknow
Old Nubian;0;oldn1245;0;onw;0;0;0;I;H;Unknow
Fiyadikka;0;fiya1238;fia;0;0;0;0;0;0;Unknow
Mahas;0;maha1295;fia;0;0;0;0;0;0;Unknow
Central Nubian;0;cent2232;0;0;0;0;0;0;0;Unknow
Midob;0;mido1240;0;mei;0;0;0;I;L;Unknow
Birked;0;birk1242;0;brk;0;0;0;I;E;Unknow
Kenuzi-Dongola;0;kenu1236;0;0;0;0;0;0;0;Unknow
Kordofan Nubian;0;kord1246;0;0;0;0;0;0;0;Unknow
Unclassified Central Nubian;0;unun9942;0;0;0;0;0;0;0;Unknow
Dongola;0;dong1288;0;0;0;0;0;0;0;Unknow
Kenuzi;0;kenu1243;0;0;0;0;0;0;0;Unknow
Eastern Kordofan Nubian;0;east2715;0;0;0;0;0;0;0;Unknow
Western Kordofan Nubian;0;west2807;0;0;0;0;0;0;0;Unknow
Dair;0;dair1239;0;drb;0;0;0;I;L;Unknow
Uncunwee;0;ghul1238;0;0;0;0;0;0;0;Unknow
Kadaru;0;kada1282;0;kdu;0;0;0;I;L;Unknow
Dabatna;0;daba1243;kdu;0;0;0;0;0;0;Unknow
Kafir;0;kafi1242;kdu;0;0;0;0;0;0;Unknow
Kuldaji;0;kuld1238;kdu;0;0;0;0;0;0;Unknow
Kurtala;0;kurt1249;kdu;0;0;0;0;0;0;Unknow
Kururu;0;kuru1303;kdu;0;0;0;0;0;0;Unknow
Nuclear Kadaru;0;nucl1343;kdu;0;0;0;0;0;0;Unknow
El Hugeirat;0;elhu1238;0;elh;0;0;0;I;L;Unknow
Karko;0;kark1256;0;kko;0;0;0;I;L;Unknow
Wali (Sudan);0;wali1262;0;wll;0;0;0;I;L;Unknow
Debri;0;debr1242;dil;0;0;0;0;0;0;Unknow
Nuclear Dilling;0;nucl1344;dil;0;0;0;0;0;0;Unknow
Haraza;0;hara1258;0;0;0;0;0;0;0;Unknow
Kaageddi;0;kaag1238;mei;0;0;0;0;0;0;Unknow
Shelkota;0;shel1243;mei;0;0;0;0;0;0;Unknow
Urrti;0;urrt1238;mei;0;0;0;0;0;0;Unknow
Eastern Eleman;0;east2494;0;0;0;0;0;0;0;Unknow
Western Eleman;0;west2573;0;0;0;0;0;0;0;Unknow
Kaipi;0;kaip1241;tqo;0;0;0;0;0;0;Unknow
Nuclear Toaripi;0;nucl1581;tqo;0;0;0;0;0;0;Unknow
Sepoe;0;sepo1239;tqo;0;0;0;0;0;0;Unknow
Keoru-Ahia;0;keor1235;0;xeu;0;0;0;I;L;Unknow
Opao;0;opao1240;0;opo;0;0;0;I;L;Unknow
Orokolo;0;orok1267;0;oro;0;0;0;I;L;10K-100K
Aheave;0;ahea1235;xeu;0;0;0;0;0;0;Unknow
Au-Olo-Elkei;0;auol1234;0;0;0;0;0;0;0;Unknow
Beli (Papua New Guinea);0;beli1258;0;bey;0;0;0;I;L;Unknow
Galu-Alu;0;galu1240;0;0;0;0;0;0;0;Unknow
Kombio-Arapesh-Urat;0;komb1276;0;0;0;0;0;0;0;Unknow
Laeko-Libuat;0;laek1243;0;lkl;0;0;0;I;L;Unknow
Marienberg;0;mari1433;0;0;0;0;0;0;0;Unknow
Nabi-Metan;0;nabi1239;0;0;0;0;0;0;0;Unknow
Ningil-Yil;0;ning1276;0;0;0;0;0;0;0;Unknow
Nuclear Maimai;0;nucl1590;0;0;0;0;0;0;0;Unknow
Nuclear Palai;0;nucl1722;0;0;0;0;0;0;0;Unknow
Unclassified Nuclear Torricelli;0;unun9969;0;0;0;0;0;0;0;Unknow
Urim;0;urim1252;0;uri;0;0;0;I;L;<10K
West Wapei;0;west2580;0;0;0;0;0;0;0;Unknow
West Palai;0;west2788;0;0;0;0;0;0;0;Unknow
Wom (Papua New Guinea);0;womp1235;0;wmo;0;0;0;I;L;<10K
Yau-Yis;0;yauy1236;0;0;0;0;0;0;0;Unknow
Au;0;auuu1241;0;avt;0;0;0;I;L;<10K
Olo-Elkei;0;oloe1234;0;0;0;0;0;0;0;Unknow
